
 4326 atoms
 6 atom types

 0.0000000000 89.1467868877 xlo xhi
 0.0000000000 77.2033821032 ylo yhi
 0.0000000000 100.0000000000 zlo zhi
 44.5733934564 0.0000000000  0.0000000000 xy xz yz

 Masses 
 
1 95.9400000000 
2 78.9600000000 
3 78.9600000000 
4 183.8400000000 
5 78.9600000000 
6 78.9600000000 

 Atoms 
 
86 3 45.3152550296 65.5675540172 7.4346395194
87 1 44.3879305805 67.2451125527 5.8895238134
88 2 48.2208716507 67.1737270862 4.3444081108
89 3 48.2208716507 67.1737270862 7.4346395194
90 1 47.2935472016 68.8512856217 5.8895238134
91 2 51.1264882808 68.7799001552 4.3444081108
92 3 51.1264882808 68.7799001552 7.4346395194
93 1 50.1991638272 70.4574586984 5.8895238134
94 2 54.0321049019 70.3860732242 4.3444081108
95 3 54.0321049019 70.3860732242 7.4346395194
96 1 53.1047804572 72.0636317674 5.8895238134
97 2 56.9377215230 71.9922462932 4.3444081108
98 3 56.9377215230 71.9922462932 7.4346395194
99 1 56.0103970783 73.6698048364 5.8895238134
100 2 59.8433381574 73.5984193699 4.3444081108
101 3 59.8433381574 73.5984193699 7.4346395194
102 1 58.9160136994 75.2759779054 5.8895238134
103 2 62.7489547785 75.2045924389 4.3444081108
104 3 62.7489547785 75.2045924389 7.4346395194
105 1 61.8216303294 76.8821509744 5.8895238134
106 2 65.6545714086 76.8107655079 4.3444081108
107 3 65.6545714086 76.8107655079 7.4346395194
108 1 64.7272469550 78.4883240511 5.8895238134
109 2 68.5601880297 78.4169385769 4.3444081108
110 3 68.5601880297 78.4169385769 7.4346395194
111 2 71.4658046508 80.0231116459 4.3444081108
112 3 71.4658046508 80.0231116459 7.4346395194
113 2 27.8197336461 52.6110912462 4.3444081108
114 3 27.8197336461 52.6110912462 7.4346395194
115 2 30.7253502761 54.2172643152 4.3444081108
116 3 30.7253502761 54.2172643152 7.4346395194
117 1 29.7980258225 55.8948228584 5.8895238134
118 2 33.6309668972 55.8234373842 4.3444081108
119 3 33.6309668972 55.8234373842 7.4346395194
120 1 32.7036424436 57.5009959274 5.8895238134
121 2 36.5365835183 57.4296104532 4.3444081108
122 3 36.5365835183 57.4296104532 7.4346395194
123 1 35.6092590736 59.1071689964 5.8895238134
124 2 39.4422001528 59.0357835299 4.3444081108
125 3 39.4422001528 59.0357835299 7.4346395194
126 1 38.5148756947 60.7133420654 5.8895238134
127 2 42.3478167739 60.6419565989 4.3444081108
128 3 42.3478167739 60.6419565989 7.4346395194
129 1 41.4204923158 62.3195151344 5.8895238134
130 2 45.2534333950 62.2481296679 4.3444081108
131 3 45.2534333950 62.2481296679 7.4346395194
132 1 44.3261089503 63.9256882111 5.8895238134
133 2 48.1590500250 63.8543027369 4.3444081108
134 3 48.1590500250 63.8543027369 7.4346395194
135 1 47.2317255714 65.5318612801 5.8895238134
136 2 51.0646666461 65.4604758059 4.3444081108
137 3 51.0646666461 65.4604758059 7.4346395194
138 1 50.1373422014 67.1380343491 5.8895238134
139 2 53.9702832717 67.0666488826 4.3444081108
140 3 53.9702832717 67.0666488826 7.4346395194
141 1 53.0429588225 68.7442074181 5.8895238134
142 2 56.8758999017 68.6728219516 4.3444081108
143 3 56.8758999017 68.6728219516 7.4346395194
144 1 55.9485754436 70.3503804871 5.8895238134
145 2 59.7815165228 70.2789950206 4.3444081108
146 3 59.7815165228 70.2789950206 7.4346395194
147 1 58.8541920781 71.9565535638 5.8895238134
148 2 62.6871331439 71.8851680896 4.3444081108
149 3 62.6871331439 71.8851680896 7.4346395194
150 1 61.7598086992 73.5627266328 5.8895238134
151 2 65.5927497739 73.4913411586 4.3444081108
152 3 65.5927497739 73.4913411586 7.4346395194
153 1 64.6654253203 75.1688997018 5.8895238134
154 2 68.4983663995 75.0975142354 4.3444081108
155 3 68.4983663995 75.0975142354 7.4346395194
156 1 67.5710419504 76.7750727708 5.8895238134
157 2 71.4039830206 76.7036873044 4.3444081108
158 3 71.4039830206 76.7036873044 7.4346395194
159 1 70.4766585715 78.3812458398 5.8895238134
160 2 74.3095996506 78.3098603734 4.3444081108
161 3 74.3095996506 78.3098603734 7.4346395194
162 1 73.3822751970 79.9874189166 5.8895238134
163 2 77.2152162717 79.9160334424 4.3444081108
164 3 77.2152162717 79.9160334424 7.4346395194
165 2 24.8522953903 47.6854938279 4.3444081108
166 3 24.8522953903 47.6854938279 7.4346395194
167 2 27.7579120114 49.2916668969 4.3444081108
168 3 27.7579120114 49.2916668969 7.4346395194
169 1 26.8305875667 50.9692254401 5.8895238134
170 2 30.6635286414 50.8978399659 4.3444081108
171 3 30.6635286414 50.8978399659 7.4346395194
172 1 29.7362041878 52.5753985091 5.8895238134
173 2 33.5691452670 52.5040130426 4.3444081108
174 3 33.5691452670 52.5040130426 7.4346395194
175 1 32.6418208179 54.1815715781 5.8895238134
176 2 36.4747618881 54.1101861116 4.3444081108
177 3 36.4747618881 54.1101861116 7.4346395194
178 1 35.5474374390 55.7877446471 5.8895238134
179 2 39.3803785181 55.7163591806 4.3444081108
180 3 39.3803785181 55.7163591806 7.4346395194
181 1 38.4530540645 57.3939177238 5.8895238134
182 2 42.2859951392 57.3225322496 4.3444081108
183 3 42.2859951392 57.3225322496 7.4346395194
184 1 41.3586706946 59.0000907928 5.8895238134
185 2 45.1916117603 58.9287053186 4.3444081108
186 3 45.1916117603 58.9287053186 7.4346395194
187 1 44.2642873157 60.6062638618 5.8895238134
188 2 48.0972283948 60.5348783953 4.3444081108
189 3 48.0972283948 60.5348783953 7.4346395194
190 1 47.1699039368 62.2124369308 5.8895238134
191 2 51.0028450159 62.1410514643 4.3444081108
192 3 51.0028450159 62.1410514643 7.4346395194
193 1 50.0755205668 63.8186099998 5.8895238134
194 2 53.9084616459 63.7472245333 4.3444081108
195 3 53.9084616459 63.7472245333 7.4346395194
196 1 52.9811371923 65.4247830765 5.8895238134
197 2 56.8140782670 65.3533976023 4.3444081108
198 3 56.8140782670 65.3533976023 7.4346395194
199 1 55.8867538134 67.0309561455 5.8895238134
200 2 59.7196948881 66.9595706713 4.3444081108
201 3 59.7196948881 66.9595706713 7.4346395194
202 1 58.7923704435 68.6371292145 5.8895238134
203 2 62.6253115226 68.5657437481 4.3444081108
204 3 62.6253115226 68.5657437481 7.4346395194
205 1 61.6979870646 70.2433022835 5.8895238134
206 2 65.5309281437 70.1719168171 4.3444081108
207 3 65.5309281437 70.1719168171 7.4346395194
208 1 64.6036036901 71.8494753603 5.8895238134
209 2 68.4365447648 71.7780898861 4.3444081108
210 3 68.4365447648 71.7780898861 7.4346395194
211 1 67.5092203202 73.4556484293 5.8895238134
212 2 71.3421613948 73.3842629551 4.3444081108
213 3 71.3421613948 73.3842629551 7.4346395194
214 1 70.4148369413 75.0618214983 5.8895238134
215 2 74.2477780159 74.9904360241 4.3444081108
216 3 74.2477780159 74.9904360241 7.4346395194
217 1 73.3204535624 76.6679945673 5.8895238134
218 2 77.1533946415 76.5966091008 4.3444081108
219 3 77.1533946415 76.5966091008 7.4346395194
220 1 76.2260701924 78.2741676363 5.8895238134
221 2 80.0590112715 78.2027821698 4.3444081108
222 3 80.0590112715 78.2027821698 7.4346395194
223 1 79.1316868179 79.8803407130 5.8895238134
224 2 82.9646278926 79.8089552388 4.3444081108
225 3 82.9646278926 79.8089552388 7.4346395194
226 2 21.8848571345 42.7598964096 4.3444081108
227 3 21.8848571345 42.7598964096 7.4346395194
228 2 24.7904737556 44.3660694786 4.3444081108
229 3 24.7904737556 44.3660694786 7.4346395194
230 1 23.8631493110 46.0436280218 5.8895238134
231 2 27.6960903901 45.9722425553 4.3444081108
232 3 27.6960903901 45.9722425553 7.4346395194
233 1 26.7687659321 47.6498010908 5.8895238134
234 2 30.6017070112 47.5784156243 4.3444081108
235 3 30.6017070112 47.5784156243 7.4346395194
236 1 29.6743825576 49.2559741675 5.8895238134
237 2 33.5073236323 49.1845886933 4.3444081108
238 3 33.5073236323 49.1845886933 7.4346395194
239 1 32.5799991877 50.8621472365 5.8895238134
240 2 36.4129402623 50.7907617623 4.3444081108
241 3 36.4129402623 50.7907617623 7.4346395194
242 1 35.4856158088 52.4683203055 5.8895238134
243 2 39.3185568879 52.3969348390 4.3444081108
244 3 39.3185568879 52.3969348390 7.4346395194
245 1 38.3912324388 54.0744933745 5.8895238134
246 2 42.2241735090 54.0031079080 4.3444081108
247 3 42.2241735090 54.0031079080 7.4346395194
248 1 41.2968490599 55.6806664435 5.8895238134
249 2 45.1297901390 55.6092809770 4.3444081108
250 3 45.1297901390 55.6092809770 7.4346395194
251 1 44.2024656855 57.2868395202 5.8895238134
252 2 48.0354067601 57.2154540460 4.3444081108
253 3 48.0354067601 57.2154540460 7.4346395194
254 1 47.1080823155 58.8930125892 5.8895238134
255 2 50.9410233812 58.8216271150 4.3444081108
256 3 50.9410233812 58.8216271150 7.4346395194
257 1 50.0136989366 60.4991856582 5.8895238134
258 2 53.8466400157 60.4278001918 4.3444081108
259 3 53.8466400157 60.4278001918 7.4346395194
260 1 52.9193155577 62.1053587272 5.8895238134
261 2 56.7522566368 62.0339732608 4.3444081108
262 3 56.7522566368 62.0339732608 7.4346395194
263 1 55.8249321877 63.7115317962 5.8895238134
264 2 59.6578732579 63.6401463298 4.3444081108
265 3 59.6578732579 63.6401463298 7.4346395194
266 1 58.7305488133 65.3177048730 5.8895238134
267 2 62.5634898879 65.2463193988 4.3444081108
268 3 62.5634898879 65.2463193988 7.4346395194
269 1 61.6361654344 66.9238779420 5.8895238134
270 2 65.4691065090 66.8524924678 4.3444081108
271 3 65.4691065090 66.8524924678 7.4346395194
272 1 64.5417820644 68.5300510110 5.8895238134
273 2 68.3747231346 68.4586655445 4.3444081108
274 3 68.3747231346 68.4586655445 7.4346395194
275 1 67.4473986855 70.1362240800 5.8895238134
276 2 71.2803397646 70.0648386135 4.3444081108
277 3 71.2803397646 70.0648386135 7.4346395194
278 1 70.3530153066 71.7423971490 5.8895238134
279 2 74.1859563857 71.6710116825 4.3444081108
280 3 74.1859563857 71.6710116825 7.4346395194
281 1 73.2586319411 73.3485702257 5.8895238134
282 2 77.0915730157 73.2771847515 4.3444081108
283 3 77.0915730157 73.2771847515 7.4346395194
284 1 76.1642485622 74.9547432947 5.8895238134
285 2 79.9971896369 74.8833578205 4.3444081108
286 3 79.9971896369 74.8833578205 7.4346395194
287 1 79.0698651833 76.5609163637 5.8895238134
288 2 82.9028062624 76.4895308972 4.3444081108
289 3 82.9028062624 76.4895308972 7.4346395194
290 1 81.9754818133 78.1670894327 5.8895238134
291 2 85.8084228924 78.0957039662 4.3444081108
292 3 85.8084228924 78.0957039662 7.4346395194
293 1 84.8810984344 79.7732625017 5.8895238134
294 2 88.7140395135 79.7018770352 4.3444081108
295 3 88.7140395135 79.7018770352 7.4346395194
296 2 18.9174188832 37.8342989990 4.3444081108
297 3 18.9174188832 37.8342989990 7.4346395194
298 2 21.8230355043 39.4404720680 4.3444081108
299 3 21.8230355043 39.4404720680 7.4346395194
300 1 20.8957110552 41.1180306035 5.8895238134
301 2 24.7286521254 41.0466451370 4.3444081108
302 3 24.7286521254 41.0466451370 7.4346395194
303 1 23.8013276808 42.7242036802 5.8895238134
304 2 27.6342687554 42.6528182060 4.3444081108
305 3 27.6342687554 42.6528182060 7.4346395194
306 1 26.7069443019 44.3303767492 5.8895238134
307 2 30.5398853765 44.2589912750 4.3444081108
308 3 30.5398853765 44.2589912750 7.4346395194
309 1 29.6125609319 45.9365498182 5.8895238134
310 2 33.4455020110 45.8651643517 4.3444081108
311 3 33.4455020110 45.8651643517 7.4346395194
312 1 32.5181775530 47.5427228872 5.8895238134
313 2 36.3511186321 47.4713374207 4.3444081108
314 3 36.3511186321 47.4713374207 7.4346395194
315 1 35.4237941741 49.1488959562 5.8895238134
316 2 39.2567352532 49.0775104897 4.3444081108
317 3 39.2567352532 49.0775104897 7.4346395194
318 1 38.3294108086 50.7550690329 5.8895238134
319 2 42.1623518833 50.6836835587 4.3444081108
320 3 42.1623518833 50.6836835587 7.4346395194
321 1 41.2350274297 52.3612421019 5.8895238134
322 2 45.0679685044 52.2898566277 4.3444081108
323 3 45.0679685044 52.2898566277 7.4346395194
324 1 44.1406440508 53.9674151709 5.8895238134
325 2 47.9735851299 53.8960297045 4.3444081108
326 3 47.9735851299 53.8960297045 7.4346395194
327 1 47.0462606808 55.5735882399 5.8895238134
328 2 50.8792017599 55.5022027735 4.3444081108
329 3 50.8792017599 55.5022027735 7.4346395194
330 1 49.9518773019 57.1797613089 5.8895238134
331 2 53.7848183810 57.1083758425 4.3444081108
332 3 53.7848183810 57.1083758425 7.4346395194
333 1 52.8574939275 58.7859343857 5.8895238134
334 2 56.6904350022 58.7145489115 4.3444081108
335 3 56.6904350022 58.7145489115 7.4346395194
336 1 55.7631105575 60.3921074547 5.8895238134
337 2 59.5960516322 60.3207219805 4.3444081108
338 3 59.5960516322 60.3207219805 7.4346395194
339 1 58.6687271786 61.9982805237 5.8895238134
340 2 62.5016682577 61.9268950572 4.3444081108
341 3 62.5016682577 61.9268950572 7.4346395194
342 1 61.5743438086 63.6044535927 5.8895238134
343 2 65.4072848788 63.5330681262 4.3444081108
344 3 65.4072848788 63.5330681262 7.4346395194
345 1 64.4799604297 65.2106266617 5.8895238134
346 2 68.3129015089 65.1392411952 4.3444081108
347 3 68.3129015089 65.1392411952 7.4346395194
348 1 67.3855770553 66.8167997384 5.8895238134
349 2 71.2185181300 66.7454142642 4.3444081108
350 3 71.2185181300 66.7454142642 7.4346395194
351 1 70.2911936853 68.4229728074 5.8895238134
352 2 74.1241347511 68.3515873332 4.3444081108
353 3 74.1241347511 68.3515873332 7.4346395194
354 1 73.1968103064 70.0291458764 5.8895238134
355 2 77.0297513855 69.9577604099 4.3444081108
356 3 77.0297513855 69.9577604099 7.4346395194
357 1 76.1024269275 71.6353189454 5.8895238134
358 2 79.9353680067 71.5639334789 4.3444081108
359 3 79.9353680067 71.5639334789 7.4346395194
360 1 79.0080435575 73.2414920144 5.8895238134
361 2 82.8409846278 73.1701065479 4.3444081108
362 3 82.8409846278 73.1701065479 7.4346395194
363 1 81.9136601831 74.8476650911 5.8895238134
364 2 85.7466012578 74.7762796169 4.3444081108
365 3 85.7466012578 74.7762796169 7.4346395194
366 1 84.8192768042 76.4538381601 5.8895238134
367 2 88.6522178789 76.3824526859 4.3444081108
368 3 88.6522178789 76.3824526859 7.4346395194
369 1 87.7248934342 78.0600112291 5.8895238134
370 2 91.5578345044 77.9886257626 4.3444081108
371 3 91.5578345044 77.9886257626 7.4346395194
372 1 90.6305100553 79.6661842981 5.8895238134
373 2 94.4634511345 79.5947988316 4.3444081108
374 3 94.4634511345 79.5947988316 7.4346395194
375 2 15.9499806275 32.9087015807 4.3444081108
376 3 15.9499806275 32.9087015807 7.4346395194
377 2 18.8555972486 34.5148746497 4.3444081108
378 3 18.8555972486 34.5148746497 7.4346395194
379 1 17.9282727950 36.1924331929 5.8895238134
380 2 21.7612138697 36.1210477187 4.3444081108
381 3 21.7612138697 36.1210477187 7.4346395194
382 1 20.8338894250 37.7986062619 5.8895238134
383 2 24.6668304997 37.7272207877 4.3444081108
384 3 24.6668304997 37.7272207877 7.4346395194
385 1 23.7395060461 39.4047793309 5.8895238134
386 2 27.5724471252 39.3333938644 4.3444081108
387 3 27.5724471252 39.3333938644 7.4346395194
388 1 26.6451226761 41.0109523999 5.8895238134
389 2 30.4780637463 40.9395669334 4.3444081108
390 3 30.4780637463 40.9395669334 7.4346395194
391 1 29.5507392972 42.6171254689 5.8895238134
392 2 33.3836803764 42.5457400024 4.3444081108
393 3 33.3836803764 42.5457400024 7.4346395194
394 1 32.4563559228 44.2232985456 5.8895238134
395 2 36.2892969975 44.1519130714 4.3444081108
396 3 36.2892969975 44.1519130714 7.4346395194
397 1 35.3619725528 45.8294716146 5.8895238134
398 2 39.1949136186 45.7580861404 4.3444081108
399 3 39.1949136186 45.7580861404 7.4346395194
400 1 38.2675891739 47.4356446836 5.8895238134
401 2 42.1005302531 47.3642592172 4.3444081108
402 3 42.1005302531 47.3642592172 7.4346395194
403 1 41.1732057950 49.0418177526 5.8895238134
404 2 45.0061468742 48.9704322862 4.3444081108
405 3 45.0061468742 48.9704322862 7.4346395194
406 1 44.0788224250 50.6479908216 5.8895238134
407 2 47.9117634953 50.5766053552 4.3444081108
408 3 47.9117634953 50.5766053552 7.4346395194
409 1 46.9844390506 52.2541638984 5.8895238134
410 2 50.8173801253 52.1827784242 4.3444081108
411 3 50.8173801253 52.1827784242 7.4346395194
412 1 49.8900556717 53.8603369674 5.8895238134
413 2 53.7229967464 53.7889514932 4.3444081108
414 3 53.7229967464 53.7889514932 7.4346395194
415 1 52.7956723017 55.4665100364 5.8895238134
416 2 56.6286133720 55.3951245699 4.3444081108
417 3 56.6286133720 55.3951245699 7.4346395194
418 1 55.7012889228 57.0726831054 5.8895238134
419 2 59.5342300020 57.0012976389 4.3444081108
420 3 59.5342300020 57.0012976389 7.4346395194
421 1 58.6069055439 58.6788561744 5.8895238134
422 2 62.4398466231 58.6074707079 4.3444081108
423 3 62.4398466231 58.6074707079 7.4346395194
424 1 61.5125221784 60.2850292511 5.8895238134
425 2 65.3454632531 60.2136437769 4.3444081108
426 3 65.3454632531 60.2136437769 7.4346395194
427 1 64.4181387995 61.8912023201 5.8895238134
428 2 68.2510798742 61.8198168459 4.3444081108
429 3 68.2510798742 61.8198168459 7.4346395194
430 1 67.3237554206 63.4973753891 5.8895238134
431 2 71.1566964998 63.4259899226 4.3444081108
432 3 71.1566964998 63.4259899226 7.4346395194
433 1 70.2293720507 65.1035484581 5.8895238134
434 2 74.0623131298 65.0321629916 4.3444081108
435 3 74.0623131298 65.0321629916 7.4346395194
436 1 73.1349886718 66.7097215271 5.8895238134
437 2 76.9679297509 66.6383360606 4.3444081108
438 3 76.9679297509 66.6383360606 7.4346395194
439 1 76.0406052973 68.3158946038 5.8895238134
440 2 79.8735463720 68.2445091296 4.3444081108
441 3 79.8735463720 68.2445091296 7.4346395194
442 1 78.9462219273 69.9220676728 5.8895238134
443 2 82.7791630020 69.8506821986 4.3444081108
444 3 82.7791630020 69.8506821986 7.4346395194
445 1 81.8518385484 71.5282407418 5.8895238134
446 2 85.6847796276 71.4568552753 4.3444081108
447 3 85.6847796276 71.4568552753 7.4346395194
448 1 84.7574551696 73.1344138108 5.8895238134
449 2 88.5903962487 73.0630283444 4.3444081108
450 3 88.5903962487 73.0630283444 7.4346395194
451 1 87.6630717996 74.7405868798 5.8895238134
452 2 91.4960128787 74.6692014134 4.3444081108
453 3 91.4960128787 74.6692014134 7.4346395194
454 1 90.5686884251 76.3467599565 5.8895238134
455 2 94.4016294998 76.2753744824 4.3444081108
456 3 94.4016294998 76.2753744824 7.4346395194
457 1 93.4743050552 77.9529330255 5.8895238134
458 2 97.3072461209 77.8815475514 4.3444081108
459 3 97.3072461209 77.8815475514 7.4346395194
460 1 96.3799216763 79.5591060945 5.8895238134
461 2 100.2128627554 79.4877206281 4.3444081108
462 3 100.2128627554 79.4877206281 7.4346395194
463 2 12.9825423628 27.9831041624 4.3444081108
464 3 12.9825423628 27.9831041624 7.4346395194
465 2 15.8881589928 29.5892772314 4.3444081108
466 3 15.8881589928 29.5892772314 7.4346395194
467 1 14.9608345392 31.2668357746 5.8895238134
468 2 18.7937756139 31.1954503004 4.3444081108
469 3 18.7937756139 31.1954503004 7.4346395194
470 1 17.8664511692 32.8730088436 5.8895238134
471 2 21.6993922484 32.8016233771 4.3444081108
472 3 21.6993922484 32.8016233771 7.4346395194
473 1 20.7720677903 34.4791819126 5.8895238134
474 2 24.6050088695 34.4077964461 4.3444081108
475 3 24.6050088695 34.4077964461 7.4346395194
476 1 23.6776844115 36.0853549816 5.8895238134
477 2 27.5106254906 36.0139695151 4.3444081108
478 3 27.5106254906 36.0139695151 7.4346395194
479 1 26.5833010459 37.6915280583 5.8895238134
480 2 30.4162421206 37.6201425842 4.3444081108
481 3 30.4162421206 37.6201425842 7.4346395194
482 1 29.4889176670 39.2977011273 5.8895238134
483 2 33.3218587417 39.2263156532 4.3444081108
484 3 33.3218587417 39.2263156532 7.4346395194
485 1 32.3945342881 40.9038741963 5.8895238134
486 2 36.2274753673 40.8324887299 4.3444081108
487 3 36.2274753673 40.8324887299 7.4346395194
488 1 35.3001509182 42.5100472653 5.8895238134
489 2 39.1330919973 42.4386617989 4.3444081108
490 3 39.1330919973 42.4386617989 7.4346395194
491 1 38.2057675393 44.1162203343 5.8895238134
492 2 42.0387086184 44.0448348679 4.3444081108
493 3 42.0387086184 44.0448348679 7.4346395194
494 1 41.1113841648 45.7223934111 5.8895238134
495 2 44.9443252395 45.6510079369 4.3444081108
496 3 44.9443252395 45.6510079369 7.4346395194
497 1 44.0170007948 47.3285664801 5.8895238134
498 2 47.8499418695 47.2571810059 4.3444081108
499 3 47.8499418695 47.2571810059 7.4346395194
500 1 46.9226174160 48.9347395491 5.8895238134
501 2 50.7555584951 48.8633540826 4.3444081108
502 3 50.7555584951 48.8633540826 7.4346395194
503 1 49.8282340460 50.5409126181 5.8895238134
504 2 53.6611751162 50.4695271516 4.3444081108
505 3 53.6611751162 50.4695271516 7.4346395194
506 1 52.7338506671 52.1470856871 5.8895238134
507 2 56.5667917462 52.0757002206 4.3444081108
508 3 56.5667917462 52.0757002206 7.4346395194
509 1 55.6394672926 53.7532587638 5.8895238134
510 2 59.4724083673 53.6818732896 4.3444081108
511 3 59.4724083673 53.6818732896 7.4346395194
512 1 58.5450839227 55.3594318328 5.8895238134
513 2 62.3780249884 55.2880463586 4.3444081108
514 3 62.3780249884 55.2880463586 7.4346395194
515 1 61.4507005438 56.9656049018 5.8895238134
516 2 65.2836416229 56.8942194353 4.3444081108
517 3 65.2836416229 56.8942194353 7.4346395194
518 1 64.3563171649 58.5717779708 5.8895238134
519 2 68.1892582440 58.5003925043 4.3444081108
520 3 68.1892582440 58.5003925043 7.4346395194
521 1 67.2619337993 60.1779510475 5.8895238134
522 2 71.0948748651 60.1065655733 4.3444081108
523 3 71.0948748651 60.1065655733 7.4346395194
524 1 70.1675504205 61.7841241165 5.8895238134
525 2 74.0004914951 61.7127386423 4.3444081108
526 3 74.0004914951 61.7127386423 7.4346395194
527 1 73.0731670416 63.3902971855 5.8895238134
528 2 76.9061081162 63.3189117113 4.3444081108
529 3 76.9061081162 63.3189117113 7.4346395194
530 1 75.9787836716 64.9964702545 5.8895238134
531 2 79.8117247418 64.9250847881 4.3444081108
532 3 79.8117247418 64.9250847881 7.4346395194
533 1 78.8844002927 66.6026433235 5.8895238134
534 2 82.7173413718 66.5312578571 4.3444081108
535 3 82.7173413718 66.5312578571 7.4346395194
536 1 81.7900169182 68.2088164002 5.8895238134
537 2 85.6229579929 68.1374309261 4.3444081108
538 3 85.6229579929 68.1374309261 7.4346395194
539 1 84.6956335483 69.8149894693 5.8895238134
540 2 88.5285746229 69.7436039951 4.3444081108
541 3 88.5285746229 69.7436039951 7.4346395194
542 1 87.6012501694 71.4211625383 5.8895238134
543 2 91.4341912440 71.3497770641 4.3444081108
544 3 91.4341912440 71.3497770641 7.4346395194
